eligible_trips,recommendations_per_eligible_day,adoption,acceptance,incremental_share,item_price,margin_rate,monthly_cost,coupon_per_accepted_item,impressions,accepted_items,incremental_items,incremental_revenue,coupon_cost,net_monthly_contribution,break_even_incremental_share,capacity_policy,experience
100000,1.6313171827370447,0.5,0.1,0.2,3.0,0.35,5000.0,0.5,81565.85913685223,8156.585913685223,1631.3171827370447,4893.951548211135,4078.2929568426116,-7365.4099149687145,1.060001498632498,Confidence filtered,Reminders plus $0.50 coupon
100000,1.6313171827370447,0.5,0.1,0.4,3.0,0.15,5000.0,0.0,81565.85913685223,8156.585913685223,3262.6343654740895,9787.90309642227,0.0,-3531.8145355366596,1.362225719031384,Confidence filtered,Reminders only
100000,1.6313171827370447,0.5,0.1,0.4,3.0,0.15,5000.0,0.5,81565.85913685223,8156.585913685223,3262.6343654740895,9787.90309642227,4078.2929568426116,-7610.107492379271,2.473336830142495,Confidence filtered,Reminders plus $0.50 coupon
100000,1.6313171827370447,0.5,0.1,0.4,3.0,0.25,5000.0,0.0,81565.85913685223,8156.585913685223,3262.6343654740895,9787.90309642227,0.0,-2553.0242258944327,0.8173354314188304,Confidence filtered,Reminders only
100000,1.6313171827370447,0.5,0.1,0.4,3.0,0.25,5000.0,0.5,81565.85913685223,8156.585913685223,3262.6343654740895,9787.90309642227,4078.2929568426116,-6631.317182737044,1.484002098085497,Confidence filtered,Reminders plus $0.50 coupon
100000,1.6313171827370447,0.5,0.1,0.4,3.0,0.35,5000.0,0.0,81565.85913685223,8156.585913685223,3262.6343654740895,9787.90309642227,0.0,-1574.2339162522057,0.5838110224420217,Confidence filtered,Reminders only
100000,1.6313171827370447,0.5,0.1,0.4,3.0,0.35,5000.0,0.5,81565.85913685223,8156.585913685223,3262.6343654740895,9787.90309642227,4078.2929568426116,-5652.526873094817,1.060001498632498,Confidence filtered,Reminders plus $0.50 coupon
100000,1.6313171827370447,0.5,0.2,0.05,3.0,0.15,5000.0,0.0,81565.85913685223,16313.171827370446,815.6585913685224,2446.9757741055673,0.0,-4632.953633884164,0.681112859515692,Confidence filtered,Reminders only
100000,1.6313171827370447,0.5,0.2,0.05,3.0,0.15,5000.0,0.5,81565.85913685223,16313.171827370446,815.6585913685224,2446.9757741055673,8156.585913685223,-12789.539547569388,1.792223970626803,Confidence filtered,Reminders plus $0.50 coupon
100000,1.6313171827370447,0.5,0.2,0.05,3.0,0.25,5000.0,0.0,81565.85913685223,16313.171827370446,815.6585913685224,2446.9757741055673,0.0,-4388.256056473609,0.4086677157094152,Confidence filtered,Reminders only
100000,1.6313171827370447,0.5,0.2,0.05,3.0,0.25,5000.0,0.5,81565.85913685223,16313.171827370446,815.6585913685224,2446.9757741055673,8156.585913685223,-12544.841970158832,1.075334382376082,Confidence filtered,Reminders plus $0.50 coupon
100000,1.6313171827370447,0.5,0.2,0.05,3.0,0.35,5000.0,0.0,81565.85913685223,16313.171827370446,815.6585913685224,2446.9757741055673,0.0,-4143.558479063051,0.2919055112210108,Confidence filtered,Reminders only
100000,1.6313171827370447,0.5,0.2,0.05,3.0,0.35,5000.0,0.5,81565.85913685223,16313.171827370446,815.6585913685224,2446.9757741055673,8156.585913685223,-12300.144392748274,0.768095987411487,Confidence filtered,Reminders plus $0.50 coupon
100000,1.6313171827370447,0.5,0.2,0.1,3.0,0.15,5000.0,0.0,81565.85913685223,16313.171827370446,1631.3171827370447,4893.951548211135,0.0,-4265.90726776833,0.681112859515692,Confidence filtered,Reminders only
100000,1.6313171827370447,0.5,0.2,0.1,3.0,0.15,5000.0,0.5,81565.85913685223,16313.171827370446,1631.3171827370447,4893.951548211135,8156.585913685223,-12422.493181453552,1.792223970626803,Confidence filtered,Reminders plus $0.50 coupon
100000,1.6313171827370447,0.5,0.2,0.1,3.0,0.25,5000.0,0.0,81565.85913685223,16313.171827370446,1631.3171827370447,4893.951548211135,0.0,-3776.5121129472163,0.4086677157094152,Confidence filtered,Reminders only
100000,1.6313171827370447,0.5,0.2,0.1,3.0,0.25,5000.0,0.5,81565.85913685223,16313.171827370446,1631.3171827370447,4893.951548211135,8156.585913685223,-11933.09802663244,1.075334382376082,Confidence filtered,Reminders plus $0.50 coupon
100000,1.6313171827370447,0.5,0.2,0.1,3.0,0.35,5000.0,0.0,81565.85913685223,16313.171827370446,1631.3171827370447,4893.951548211135,0.0,-3287.116958126103,0.2919055112210108,Confidence filtered,Reminders only
100000,1.6313171827370447,0.5,0.2,0.1,3.0,0.35,5000.0,0.5,81565.85913685223,16313.171827370446,1631.3171827370447,4893.951548211135,8156.585913685223,-11443.702871811325,0.768095987411487,Confidence filtered,Reminders plus $0.50 coupon
100000,1.6313171827370447,0.5,0.2,0.2,3.0,0.15,5000.0,0.0,81565.85913685223,16313.171827370446,3262.6343654740895,9787.90309642227,0.0,-3531.8145355366596,0.681112859515692,Confidence filtered,Reminders only
100000,1.6313171827370447,0.5,0.2,0.2,3.0,0.15,5000.0,0.5,81565.85913685223,16313.171827370446,3262.6343654740895,9787.90309642227,8156.585913685223,-11688.400449221883,1.792223970626803,Confidence filtered,Reminders plus $0.50 coupon
100000,1.6313171827370447,0.5,0.2,0.2,3.0,0.25,5000.0,0.0,81565.85913685223,16313.171827370446,3262.6343654740895,9787.90309642227,0.0,-2553.0242258944327,0.4086677157094152,Confidence filtered,Reminders only
100000,1.6313171827370447,0.5,0.2,0.2,3.0,0.25,5000.0,0.5,81565.85913685223,16313.171827370446,3262.6343654740895,9787.90309642227,8156.585913685223,-10709.610139579656,1.075334382376082,Confidence filtered,Reminders plus $0.50 coupon
100000,1.6313171827370447,0.5,0.2,0.2,3.0,0.35,5000.0,0.0,81565.85913685223,16313.171827370446,3262.6343654740895,9787.90309642227,0.0,-1574.2339162522057,0.2919055112210108,Confidence filtered,Reminders only
100000,1.6313171827370447,0.5,0.2,0.2,3.0,0.35,5000.0,0.5,81565.85913685223,16313.171827370446,3262.6343654740895,9787.90309642227,8156.585913685223,-9730.819829937429,0.768095987411487,Confidence filtered,Reminders plus $0.50 coupon
100000,1.6313171827370447,0.5,0.2,0.4,3.0,0.15,5000.0,0.0,81565.85913685223,16313.171827370446,6525.268730948179,19575.80619284454,0.0,-2063.629071073319,0.681112859515692,Confidence filtered,Reminders only
100000,1.6313171827370447,0.5,0.2,0.4,3.0,0.15,5000.0,0.5,81565.85913685223,16313.171827370446,6525.268730948179,19575.80619284454,8156.585913685223,-10220.214984758542,1.792223970626803,Confidence filtered,Reminders plus $0.50 coupon
100000,1.6313171827370447,0.5,0.2,0.4,3.0,0.25,5000.0,0.0,81565.85913685223,16313.171827370446,6525.268730948179,19575.80619284454,0.0,-106.04845178886535,0.4086677157094152,Confidence filtered,Reminders only
100000,1.6313171827370447,0.5,0.2,0.4,3.0,0.25,5000.0,0.5,81565.85913685223,16313.171827370446,6525.268730948179,19575.80619284454,8156.585913685223,-8262.634365474089,1.075334382376082,Confidence filtered,Reminders plus $0.50 coupon
100000,1.6313171827370447,0.5,0.2,0.4,3.0,0.35,5000.0,0.0,81565.85913685223,16313.171827370446,6525.268730948179,19575.80619284454,0.0,1851.5321674955885,0.2919055112210108,Confidence filtered,Reminders only
100000,1.6313171827370447,0.5,0.2,0.4,3.0,0.35,5000.0,0.5,81565.85913685223,16313.171827370446,6525.268730948179,19575.80619284454,8156.585913685223,-6305.053746189635,0.768095987411487,Confidence filtered,Reminders plus $0.50 coupon
