household_id,date,split,eligible,candidates,basket_items,candidate_actual_items
424,2017-08-03,train,0,22,43,1
424,2017-09-23,train,1,78,12,0
424,2017-10-04,validation,1,101,40,3
424,2017-10-07,validation,1,120,5,0
424,2017-10-22,validation,1,120,21,8
424,2017-10-31,validation,1,120,49,13
424,2017-11-07,test,1,120,7,2
424,2017-11-19,test,1,120,44,4
424,2017-11-21,test,1,120,9,3
424,2017-12-04,test,1,120,35,9
424,2017-12-13,test,1,120,4,1
424,2017-12-22,test,1,120,7,0
428,2017-04-13,train,1,120,39,14
428,2017-05-27,train,1,120,20,7
428,2017-06-18,train,1,120,17,10
428,2017-07-06,train,1,120,30,9
428,2017-07-23,train,1,120,8,4
428,2017-08-18,train,1,120,16,7
428,2017-09-08,train,1,120,4,3
428,2017-10-22,validation,1,120,1,0
428,2017-11-04,test,1,120,49,14
428,2017-11-19,test,1,120,23,10
428,2017-11-21,test,1,120,2,0
428,2017-11-27,test,1,120,32,8
428,2017-11-29,test,1,120,3,1
428,2017-12-02,test,1,120,30,10
429,2017-06-22,train,1,32,1,0
429,2017-07-15,train,1,40,6,2
429,2017-08-03,train,1,50,2,1
429,2017-10-06,validation,1,30,6,2
429,2017-10-24,validation,1,34,1,0
429,2017-11-02,test,1,35,4,2
429,2017-11-07,test,1,37,3,0
429,2017-11-16,test,1,40,1,1
429,2017-11-20,test,1,40,6,0
430,2017-04-30,train,1,25,11,0
430,2017-07-01,train,1,42,1,0
430,2017-09-12,train,1,28,12,1
430,2017-10-07,validation,1,44,19,0
430,2017-10-12,validation,1,56,18,0
430,2017-10-15,validation,1,74,27,0
430,2017-10-18,validation,1,101,5,1
430,2017-10-19,validation,1,105,13,1
430,2017-10-22,validation,1,117,42,7
430,2017-10-25,validation,1,120,4,4
430,2017-10-29,validation,1,120,35,9
430,2017-11-05,test,1,120,21,10
430,2017-11-08,test,1,120,1,0
430,2017-11-09,test,1,120,1,0
430,2017-11-10,test,1,120,1,0
430,2017-11-11,test,1,120,1,0
430,2017-11-12,test,1,120,20,9
430,2017-11-13,test,1,120,6,1
430,2017-11-25,test,1,120,7,3
430,2017-11-28,test,1,120,5,0
430,2017-11-29,test,1,120,2,1
430,2017-12-03,test,1,120,23,10
430,2017-12-07,test,1,120,1,1
430,2017-12-18,test,1,120,38,18
430,2017-12-23,test,1,120,9,3
430,2017-12-27,test,1,120,7,5
430,2017-12-31,test,1,120,11,3
431,2017-06-02,train,1,23,13,0
431,2017-10-05,validation,1,43,4,0
431,2017-10-08,validation,1,38,2,0
431,2017-10-10,validation,1,40,1,1
431,2017-11-06,test,1,40,2,0
431,2017-11-19,test,1,42,2,0
431,2017-11-26,test,1,44,3,2
431,2017-12-01,test,1,33,10,0
432,2017-04-04,train,1,103,1,0
432,2017-04-11,train,1,110,7,3
432,2017-04-24,train,1,120,3,2
432,2017-05-01,train,1,120,7,1
432,2017-05-13,train,1,120,4,1
432,2017-05-18,train,1,120,1,0
432,2017-05-26,train,1,120,16,6
432,2017-06-07,train,1,120,1,1
432,2017-06-14,train,1,120,2,2
432,2017-06-23,train,1,120,3,1
432,2017-07-02,train,1,120,2,0
432,2017-07-11,train,1,120,1,0
432,2017-07-21,train,1,120,9,5
432,2017-07-31,train,1,120,7,3
432,2017-08-07,train,1,120,2,2
432,2017-08-10,train,1,120,3,2
432,2017-08-18,train,1,120,4,1
432,2017-08-23,train,1,120,5,2
432,2017-08-30,train,1,120,1,1
432,2017-09-04,train,1,120,7,1
432,2017-09-18,train,1,120,2,1
432,2017-09-27,train,1,120,2,1
432,2017-10-02,validation,1,120,2,2
432,2017-10-03,validation,1,120,1,1
432,2017-10-06,validation,1,120,4,1
432,2017-10-09,validation,1,120,4,2
432,2017-10-15,validation,1,120,7,3
432,2017-10-16,validation,1,120,8,4
432,2017-10-18,validation,1,120,4,0
432,2017-10-21,validation,1,120,7,2
432,2017-10-28,validation,1,120,5,2
432,2017-10-30,validation,1,120,5,3
432,2017-11-03,test,1,120,6,2
432,2017-11-04,test,1,120,4,2
432,2017-11-07,test,1,120,7,7
432,2017-11-10,test,1,120,6,3
432,2017-11-11,test,1,120,16,7
432,2017-11-18,test,1,120,4,1
432,2017-11-22,test,1,120,6,1
432,2017-11-23,test,1,120,2,0
432,2017-11-25,test,1,120,4,2
432,2017-11-27,test,1,120,4,2
432,2017-12-02,test,1,120,14,5
432,2017-12-04,test,1,120,3,2
432,2017-12-05,test,1,120,1,1
432,2017-12-06,test,1,120,5,1
432,2017-12-07,test,1,120,2,1
432,2017-12-08,test,1,120,6,0
432,2017-12-09,test,1,120,2,1
432,2017-12-11,test,1,120,5,2
432,2017-12-13,test,1,120,2,0
432,2017-12-20,test,1,120,1,0
432,2017-12-22,test,1,120,4,2
432,2017-12-23,test,1,120,9,2
432,2017-12-28,test,1,120,11,3
433,2017-05-11,train,1,18,6,1
433,2017-07-23,train,1,16,4,1
433,2017-08-26,train,1,18,1,1
433,2017-09-22,train,1,21,2,1
433,2017-10-10,validation,1,26,2,1
433,2017-10-20,validation,1,27,2,0
433,2017-10-21,validation,1,29,6,3
433,2017-10-31,validation,1,32,3,3
433,2017-11-18,test,1,27,10,4
433,2017-12-16,test,1,33,6,4
433,2017-12-22,test,1,35,6,6
433,2017-12-31,test,1,35,5,3
434,2017-04-14,train,1,120,2,1
434,2017-04-29,train,1,120,10,5
434,2017-05-13,train,1,120,10,4
434,2017-05-28,train,1,120,10,8
434,2017-06-17,train,1,120,14,5
434,2017-07-09,train,1,120,10,7
434,2017-07-27,train,1,120,11,5
434,2017-08-18,train,1,120,19,9
434,2017-09-16,train,1,120,23,8
434,2017-10-14,validation,1,120,11,6
434,2017-10-29,validation,1,120,33,10
434,2017-10-31,validation,1,120,8,2
434,2017-11-02,test,1,120,4,0
434,2017-11-06,test,1,120,20,9
434,2017-11-12,test,1,120,15,7
434,2017-11-30,test,1,120,33,14
434,2017-12-06,test,1,120,17,7
434,2017-12-15,test,1,120,18,9
434,2017-12-22,test,1,120,15,7
434,2017-12-23,test,1,120,23,7
434,2017-12-30,test,1,120,13,5
436,2017-05-27,train,1,110,4,0
436,2017-08-03,train,1,120,2,0
436,2017-10-07,validation,1,109,48,10
436,2017-10-28,validation,1,120,33,7
436,2017-12-17,test,1,108,31,10
436,2017-12-21,test,1,120,2,0
438,2017-04-08,train,0,68,8,6
438,2017-04-22,train,1,86,21,7
438,2017-05-10,train,1,119,18,10
438,2017-05-28,train,1,120,34,14
438,2017-06-05,train,1,120,1,0
438,2017-06-18,train,1,120,33,16
438,2017-07-10,train,1,120,26,10
438,2017-08-03,train,1,120,7,1
438,2017-08-27,train,1,120,38,21
438,2017-09-25,train,1,120,24,14
438,2017-10-08,validation,1,120,14,4
438,2017-10-15,validation,1,120,30,18
438,2017-10-22,validation,1,120,23,13
438,2017-11-02,test,1,120,13,8
438,2017-11-05,test,1,120,33,17
438,2017-11-12,test,1,120,35,15
438,2017-11-16,test,1,120,5,0
438,2017-11-18,test,1,120,21,5
438,2017-12-02,test,1,120,36,20
438,2017-12-22,test,1,120,2,1
438,2017-12-23,test,1,120,32,13
438,2017-12-30,test,1,120,48,23
44,2017-04-04,train,0,100,10,1
44,2017-06-03,train,1,114,3,3
44,2017-06-12,train,1,120,2,1
44,2017-07-21,train,1,62,19,0
44,2017-08-07,train,1,90,19,1
44,2017-12-10,test,1,87,10,1
441,2017-04-08,train,1,57,14,10
441,2017-05-06,train,1,70,11,8
441,2017-06-12,train,1,77,15,10
441,2017-07-16,train,1,77,25,16
441,2017-08-11,train,1,91,20,11
441,2017-08-25,train,1,102,6,5
441,2017-09-09,train,1,95,14,11
441,2017-09-29,train,1,101,13,9
441,2017-10-01,validation,1,105,4,4
441,2017-10-06,validation,1,102,12,9
441,2017-10-13,validation,1,105,12,9
441,2017-10-14,validation,1,108,1,0
441,2017-10-20,validation,1,106,7,4
441,2017-10-28,validation,1,106,4,3
441,2017-11-04,test,1,106,12,11
441,2017-11-19,test,1,101,5,5
441,2017-11-23,test,1,101,3,2
441,2017-12-02,test,1,102,11,7
441,2017-12-09,test,1,106,9,8
441,2017-12-16,test,1,103,7,1
441,2017-12-27,test,1,109,9,8
442,2017-05-02,train,1,72,7,1
442,2017-05-14,train,1,87,4,0
442,2017-07-23,train,1,48,1,0
442,2017-07-29,train,1,63,1,0
442,2017-08-09,train,1,58,63,5
442,2017-08-15,train,1,114,1,1
442,2017-08-27,train,1,120,11,1
442,2017-09-02,train,1,120,2,2
442,2017-09-05,train,1,120,2,2
442,2017-09-11,train,1,120,4,2
442,2017-09-17,train,1,120,2,2
442,2017-09-21,train,1,120,1,1
442,2017-09-26,train,1,120,2,1
442,2017-09-30,train,1,120,2,2
442,2017-10-02,validation,1,120,3,1
442,2017-10-03,validation,1,120,2,2
442,2017-10-07,validation,1,120,2,1
442,2017-10-08,validation,1,120,2,1
442,2017-10-09,validation,1,120,2,2
442,2017-10-10,validation,1,120,2,2
442,2017-10-13,validation,1,120,5,4
442,2017-10-15,validation,1,120,3,3
442,2017-10-16,validation,1,120,7,3
442,2017-10-18,validation,1,120,8,1
442,2017-10-19,validation,1,120,2,1
442,2017-10-24,validation,1,120,2,2
442,2017-10-25,validation,1,120,9,1
442,2017-10-28,validation,1,120,5,4
442,2017-10-30,validation,1,120,2,2
442,2017-10-31,validation,1,120,2,2
442,2017-11-03,test,1,120,2,2
442,2017-11-04,test,1,120,6,0
442,2017-11-06,test,1,120,2,2
442,2017-11-09,test,1,120,2,2
442,2017-11-10,test,1,120,2,2
442,2017-11-14,test,1,120,2,2
442,2017-11-16,test,1,120,2,2
442,2017-11-17,test,1,120,2,2
442,2017-11-19,test,1,120,2,2
442,2017-11-20,test,1,120,6,0
442,2017-11-21,test,1,120,2,2
442,2017-11-24,test,1,120,2,2
442,2017-11-25,test,1,120,2,2
442,2017-11-26,test,1,120,3,1
442,2017-11-27,test,1,120,7,2
442,2017-11-28,test,1,120,2,2
442,2017-12-01,test,1,120,2,2
442,2017-12-02,test,1,120,2,2
442,2017-12-03,test,1,120,2,1
442,2017-12-05,test,1,120,2,2
442,2017-12-06,test,1,120,2,2
442,2017-12-08,test,1,120,2,2
442,2017-12-09,test,1,120,3,2
442,2017-12-10,test,1,120,4,3
442,2017-12-11,test,1,120,2,2
442,2017-12-12,test,1,120,3,2
442,2017-12-15,test,1,120,2,2
442,2017-12-16,test,1,120,2,2
442,2017-12-17,test,1,120,3,2
442,2017-12-19,test,1,120,2,2
442,2017-12-21,test,1,120,2,2
442,2017-12-22,test,1,120,6,2
442,2017-12-24,test,1,120,3,1
442,2017-12-26,test,1,120,4,2
442,2017-12-28,test,1,120,3,2
442,2017-12-30,test,1,120,2,2
442,2017-12-31,test,1,120,13,2
443,2017-04-07,train,1,114,26,10
443,2017-05-09,train,1,120,6,2
443,2017-06-22,train,1,120,16,11
443,2017-07-08,train,1,120,8,4
443,2017-07-26,train,1,120,4,3
443,2017-08-10,train,1,120,5,1
443,2017-08-16,train,1,120,2,0
443,2017-08-28,train,1,120,14,9
443,2017-09-14,train,1,120,16,9
443,2017-09-27,train,1,120,3,0
443,2017-10-04,validation,1,120,5,2
443,2017-10-09,validation,1,120,26,14
443,2017-10-13,validation,1,120,9,3
443,2017-10-18,validation,1,120,22,9
443,2017-10-22,validation,1,120,12,5
443,2017-10-25,validation,1,120,11,8
443,2017-10-30,validation,1,120,13,5
443,2017-11-08,test,1,120,25,10
443,2017-11-13,test,1,120,5,2
443,2017-11-14,test,1,120,3,2
443,2017-11-21,test,1,120,12,6
443,2017-12-08,test,1,120,19,14
443,2017-12-13,test,1,120,1,0
443,2017-12-15,test,1,120,6,4
443,2017-12-20,test,1,120,2,1
443,2017-12-24,test,1,120,3,1
443,2017-12-28,test,1,120,11,3
445,2017-04-14,train,1,67,3,2
445,2017-04-19,train,1,74,1,1
445,2017-04-24,train,1,77,4,2
445,2017-04-30,train,1,80,3,1
445,2017-05-17,train,1,84,30,0
445,2017-05-23,train,1,120,13,4
445,2017-05-29,train,1,120,3,2
445,2017-06-07,train,1,120,2,0
445,2017-06-15,train,1,120,2,2
445,2017-06-23,train,1,120,6,0
445,2017-07-04,train,1,120,2,0
445,2017-07-13,train,1,120,2,2
445,2017-07-24,train,1,120,2,0
445,2017-07-30,train,1,120,2,1
445,2017-08-07,train,1,120,3,2
445,2017-08-26,train,1,120,2,1
445,2017-09-03,train,1,120,3,0
445,2017-09-08,train,1,120,2,2
445,2017-09-13,train,1,120,2,0
445,2017-09-17,train,1,120,2,2
445,2017-09-23,train,1,120,1,0
445,2017-10-21,validation,1,120,1,0
445,2017-10-31,validation,1,120,2,0
445,2017-11-03,test,1,120,3,1
445,2017-12-08,test,1,80,5,0
445,2017-12-10,test,1,85,2,0
445,2017-12-18,test,1,78,1,1
447,2017-10-06,validation,0,7,7,1
447,2017-12-13,test,1,10,14,2
447,2017-12-23,test,1,22,4,0
447,2017-12-28,test,1,26,25,3
449,2017-05-02,train,0,10,23,1
449,2017-05-25,train,1,35,2,1
449,2017-10-21,validation,1,35,3,0
449,2017-11-17,test,1,15,3,0
449,2017-11-22,test,1,13,6,0
449,2017-12-24,test,1,14,11,0
45,2017-04-21,train,1,53,6,1
45,2017-10-30,validation,0,4,3,0
453,2017-04-20,train,1,23,4,2
453,2017-09-09,train,1,39,1,1
453,2017-10-07,validation,1,34,2,1
453,2017-10-21,validation,1,23,3,0
453,2017-10-24,validation,1,26,1,0
453,2017-11-14,test,1,27,1,0
456,2017-04-18,train,1,120,6,1
456,2017-05-14,train,1,120,1,1
456,2017-05-30,train,1,120,7,4
456,2017-06-20,train,1,120,13,5
456,2017-07-13,train,1,120,60,4
456,2017-07-25,train,1,120,2,1
456,2017-08-07,train,1,120,4,0
456,2017-08-29,train,1,120,20,6
456,2017-09-27,train,1,120,2,1
456,2017-10-05,validation,1,120,1,1
456,2017-10-16,validation,1,120,32,6
456,2017-10-31,validation,1,120,18,10
456,2017-11-14,test,1,120,31,12
456,2017-11-16,test,1,120,1,0
456,2017-12-09,test,1,120,6,3
456,2017-12-11,test,1,120,5,0
456,2017-12-18,test,1,120,31,7
456,2017-12-26,test,1,120,12,3
457,2017-04-13,train,1,90,9,4
457,2017-05-26,train,1,100,1,0
457,2017-07-28,train,1,39,1,1
457,2017-08-08,train,1,45,3,0
457,2017-08-27,train,1,48,5,2
457,2017-11-22,test,1,29,9,1
457,2017-11-23,test,1,36,7,1
457,2017-11-24,test,1,42,4,0
457,2017-11-29,test,1,46,3,0
457,2017-12-01,test,1,49,3,0
457,2017-12-04,test,1,52,2,0
457,2017-12-06,test,1,54,11,0
457,2017-12-24,test,1,64,14,3
457,2017-12-29,test,1,75,6,1
457,2017-12-30,test,1,80,1,0
457,2017-12-31,test,1,81,1,0
462,2017-04-20,train,1,64,5,0
462,2017-05-15,train,1,76,6,2
462,2017-06-01,train,1,91,5,3
462,2017-06-09,train,1,98,11,2
462,2017-07-14,train,1,118,5,2
462,2017-07-31,train,1,120,6,3
462,2017-08-17,train,1,120,9,2
462,2017-08-30,train,1,120,6,2
462,2017-09-22,train,1,120,6,1
462,2017-10-02,validation,1,120,3,1
462,2017-10-05,validation,1,120,13,2
462,2017-10-10,validation,1,120,6,3
462,2017-10-25,validation,1,120,3,1
462,2017-11-10,test,1,120,5,1
462,2017-11-14,test,1,120,6,1
462,2017-11-28,test,1,118,3,1
462,2017-12-01,test,1,116,13,2
462,2017-12-07,test,1,115,11,3
462,2017-12-17,test,1,117,4,2
462,2017-12-21,test,1,119,5,0
465,2017-04-24,train,0,5,1,0
465,2017-05-30,train,1,17,1,0
465,2017-08-11,train,1,22,2,0
465,2017-08-22,train,1,28,2,0
465,2017-10-07,validation,1,32,2,0
465,2017-10-26,validation,1,31,1,0
465,2017-12-13,test,1,18,1,1
466,2017-07-19,train,0,50,8,0
466,2017-11-25,test,1,66,3,0
466,2017-12-04,test,1,69,21,4
466,2017-12-23,test,1,42,9,0
469,2017-04-16,train,1,120,19,2
469,2017-04-29,train,1,120,28,2
469,2017-05-07,train,1,120,14,0
469,2017-06-01,train,1,120,4,1
469,2017-07-06,train,1,120,2,0
469,2017-07-18,train,1,120,7,1
469,2017-08-01,train,1,120,8,0
469,2017-08-18,train,1,120,40,13
469,2017-09-06,train,1,120,4,3
469,2017-09-11,train,1,120,2,0
469,2017-09-24,train,1,120,6,2
469,2017-10-01,validation,1,120,4,4
469,2017-10-08,validation,1,120,18,8
469,2017-10-14,validation,1,120,20,6
469,2017-10-15,validation,1,120,57,21
469,2017-10-20,validation,1,120,2,0
469,2017-10-22,validation,1,120,5,4
469,2017-11-05,test,1,120,20,11
469,2017-11-14,test,1,120,19,13
469,2017-11-18,test,1,120,3,0
469,2017-11-23,test,1,120,1,0
469,2017-11-24,test,1,120,2,0
469,2017-11-26,test,1,120,19,17
469,2017-12-10,test,1,120,13,10
469,2017-12-16,test,1,120,53,19
469,2017-12-21,test,1,120,6,2
469,2017-12-24,test,1,120,14,5
469,2017-12-28,test,1,120,16,4
47,2017-04-02,train,1,54,8,1
47,2017-04-11,train,1,77,7,2
47,2017-04-19,train,1,86,2,0
47,2017-05-08,train,1,92,2,0
47,2017-05-28,train,1,101,5,0
47,2017-06-12,train,1,120,1,0
47,2017-06-23,train,1,120,9,1
47,2017-07-23,train,1,120,6,0
47,2017-08-10,train,1,120,3,3
47,2017-08-29,train,1,120,10,4
47,2017-09-08,train,1,120,3,2
47,2017-10-09,validation,1,120,2,0
47,2017-10-10,validation,1,120,12,0
47,2017-10-14,validation,1,120,1,0
47,2017-10-18,validation,1,120,10,2
47,2017-11-14,test,1,120,3,1
47,2017-11-22,test,1,120,2,0
47,2017-11-28,test,1,120,6,0
47,2017-12-14,test,1,120,4,2
47,2017-12-29,test,1,119,4,0
471,2017-05-25,train,1,43,11,4
471,2017-07-25,train,1,61,1,0
471,2017-09-14,train,1,67,1,0
471,2017-10-02,validation,1,72,13,1
471,2017-10-19,validation,1,76,33,4
471,2017-12-21,test,1,88,11,5
472,2017-05-06,train,1,120,40,12
472,2017-06-10,train,1,120,30,10
472,2017-06-24,train,1,120,13,1
472,2017-07-30,train,1,120,62,22
472,2017-08-20,train,1,120,85,23
472,2017-09-20,train,1,120,34,8
472,2017-10-14,validation,1,120,8,2
472,2017-10-21,validation,1,120,14,2
472,2017-11-04,test,1,120,2,0
473,2017-04-14,train,1,73,19,4
473,2017-05-25,train,1,99,22,4
473,2017-06-25,train,1,120,8,7
473,2017-07-16,train,1,120,14,4
473,2017-08-19,train,1,120,9,5
473,2017-09-22,train,1,120,22,9
473,2017-10-13,validation,1,120,14,8
473,2017-10-31,validation,1,120,27,15
473,2017-11-17,test,1,120,32,12
473,2017-11-21,test,1,120,19,4
473,2017-12-12,test,1,120,21,5
473,2017-12-24,test,1,120,11,5
474,2017-07-04,train,0,48,9,0
474,2017-10-03,validation,1,29,29,1
474,2017-10-16,validation,1,57,25,1
474,2017-10-26,validation,1,81,5,1
474,2017-11-11,test,1,85,1,0
474,2017-11-12,test,1,86,83,9
474,2017-11-16,test,1,120,12,2
474,2017-11-19,test,1,120,10,3
474,2017-12-04,test,1,120,7,0
474,2017-12-07,test,1,120,73,9
474,2017-12-18,test,1,120,32,8
474,2017-12-29,test,1,120,2,0
477,2017-04-29,train,0,32,1,0
477,2017-07-06,train,1,47,2,0
477,2017-09-21,train,1,64,5,1
477,2017-10-19,validation,1,39,9,1
477,2017-10-22,validation,1,47,5,0
477,2017-11-04,test,1,51,4,0
477,2017-12-21,test,1,41,17,2
477,2017-12-23,test,1,56,12,0
477,2017-12-28,test,1,68,7,1
478,2017-05-24,train,0,4,4,0
478,2017-09-29,train,0,6,1,1
478,2017-12-05,test,0,2,2,1
479,2017-05-03,train,1,66,3,0
479,2017-05-16,train,1,120,2,0
479,2017-07-18,train,1,120,27,8
479,2017-08-07,train,1,120,12,3
479,2017-08-31,train,1,120,19,4
479,2017-12-13,test,1,120,18,3
479,2017-12-16,test,1,120,2,0
479,2017-12-17,test,1,120,3,1
479,2017-12-21,test,1,120,1,1
480,2017-04-01,train,0,10,1,0
480,2017-04-29,train,1,65,5,0
480,2017-05-22,train,1,114,6,2
480,2017-08-11,train,1,120,13,6
480,2017-10-07,validation,1,120,26,9
480,2017-10-12,validation,1,120,28,8
480,2017-10-17,validation,1,120,6,1
480,2017-10-24,validation,1,120,26,8
480,2017-10-30,validation,1,120,2,0
480,2017-11-02,test,1,120,8,2
480,2017-11-10,test,1,120,6,2
480,2017-11-14,test,1,120,1,0
480,2017-11-21,test,1,120,29,7
480,2017-12-09,test,1,120,14,1
480,2017-12-12,test,1,120,30,7
481,2017-06-27,train,1,91,29,14
481,2017-11-09,test,1,101,17,4
481,2017-12-09,test,1,100,6,1
481,2017-12-23,test,1,93,9,5
481,2017-12-31,test,1,76,27,11
484,2017-04-07,train,1,107,2,0
484,2017-04-22,train,1,119,32,7
484,2017-05-08,train,1,120,14,5
484,2017-05-26,train,1,120,23,9
484,2017-06-12,train,1,120,17,5
484,2017-06-18,train,1,120,8,4
484,2017-08-11,train,1,120,17,2
484,2017-08-31,train,1,120,4,2
484,2017-09-20,train,1,120,1,1
484,2017-09-30,train,1,120,1,0
484,2017-10-06,validation,1,120,6,3
484,2017-10-08,validation,1,120,17,4
484,2017-10-13,validation,1,120,7,3
484,2017-10-14,validation,1,120,7,2
484,2017-10-15,validation,1,120,10,3
484,2017-10-16,validation,1,120,2,1
484,2017-10-17,validation,1,120,15,5
484,2017-11-10,test,1,120,33,9
484,2017-11-12,test,1,120,28,7
484,2017-11-19,test,1,120,11,7
484,2017-11-22,test,1,120,2,0
484,2017-11-26,test,1,120,31,11
484,2017-12-02,test,1,120,12,2
484,2017-12-08,test,1,120,28,8
484,2017-12-10,test,1,120,4,0
484,2017-12-15,test,1,120,7,2
484,2017-12-17,test,1,120,24,11
484,2017-12-23,test,1,120,2,0
490,2017-04-25,train,1,120,45,7
490,2017-05-12,train,1,120,8,5
490,2017-06-19,train,1,120,13,6
490,2017-06-28,train,1,120,14,3
490,2017-08-14,train,1,120,11,4
490,2017-08-27,train,1,120,22,8
490,2017-10-12,validation,1,120,30,1
490,2017-10-28,validation,1,120,79,12
490,2017-11-12,test,1,120,19,7
490,2017-11-19,test,1,120,17,2
490,2017-11-23,test,1,120,17,2
490,2017-11-25,test,1,120,19,4
490,2017-12-09,test,1,120,21,3
490,2017-12-26,test,1,120,11,2
491,2017-04-04,train,1,105,2,1
491,2017-04-27,train,1,109,5,0
491,2017-05-19,train,1,120,2,1
491,2017-06-24,train,1,120,38,6
491,2017-07-12,train,1,120,11,2
491,2017-09-05,train,1,120,10,4
491,2017-09-21,train,1,120,3,0
491,2017-10-21,validation,1,120,19,10
491,2017-11-04,test,1,120,13,4
491,2017-11-12,test,1,120,9,4
491,2017-11-21,test,1,120,18,1
491,2017-11-22,test,1,120,1,0
491,2017-11-30,test,1,120,23,6
491,2017-12-09,test,1,120,19,7
491,2017-12-11,test,1,120,10,2
491,2017-12-20,test,1,120,4,1
491,2017-12-23,test,1,120,1,1
491,2017-12-28,test,1,120,9,1
501,2017-08-08,train,1,25,7,0
501,2017-10-03,validation,1,12,10,2
501,2017-11-20,test,1,20,6,1
501,2017-12-02,test,1,25,12,0
501,2017-12-19,test,1,37,15,1
501,2017-12-22,test,1,51,17,2
503,2017-04-11,train,1,120,3,0
503,2017-04-25,train,1,120,2,1
503,2017-05-05,train,1,120,14,5
503,2017-05-16,train,1,120,10,1
503,2017-06-02,train,1,120,9,1
503,2017-06-15,train,1,120,4,0
503,2017-06-23,train,1,120,6,2
503,2017-06-29,train,1,120,7,0
503,2017-07-06,train,1,120,11,2
503,2017-07-15,train,1,120,11,3
503,2017-08-07,train,1,120,2,1
503,2017-08-17,train,1,120,2,0
503,2017-09-03,train,1,120,42,17
503,2017-09-20,train,1,120,31,7
503,2017-10-03,validation,1,120,20,4
503,2017-10-04,validation,1,120,21,2
503,2017-10-08,validation,1,120,13,6
503,2017-10-14,validation,1,120,20,5
503,2017-10-19,validation,1,120,15,4
503,2017-10-24,validation,1,120,6,2
503,2017-10-25,validation,1,120,4,1
503,2017-10-29,validation,1,120,2,1
503,2017-10-30,validation,1,120,2,2
503,2017-11-02,test,1,120,9,4
503,2017-11-03,test,1,120,36,13
503,2017-11-14,test,1,120,29,9
503,2017-11-21,test,1,120,1,1
503,2017-11-26,test,1,120,6,3
503,2017-11-30,test,1,120,3,0
503,2017-12-02,test,1,120,19,8
503,2017-12-05,test,1,120,21,6
503,2017-12-13,test,1,120,14,3
503,2017-12-17,test,1,120,9,3
503,2017-12-18,test,1,120,4,1
503,2017-12-20,test,1,120,9,5
503,2017-12-21,test,1,120,2,0
503,2017-12-22,test,1,120,6,1
503,2017-12-31,test,1,120,30,9
504,2017-09-18,train,0,82,7,2
504,2017-10-21,validation,0,87,48,15
504,2017-12-02,test,1,120,23,6
513,2017-04-08,train,1,120,13,8
513,2017-05-04,train,1,120,25,10
513,2017-05-14,train,1,120,3,2
513,2017-05-31,train,1,120,18,7
513,2017-06-13,train,1,120,6,4
513,2017-06-26,train,1,120,2,1
513,2017-07-04,train,1,120,17,10
513,2017-07-19,train,1,120,11,6
513,2017-08-01,train,1,120,4,2
513,2017-08-09,train,1,120,11,5
513,2017-08-20,train,1,120,4,2
513,2017-08-27,train,1,120,4,4
513,2017-09-12,train,1,120,5,4
513,2017-09-25,train,1,120,20,10
513,2017-10-07,validation,1,120,24,12
513,2017-10-12,validation,1,120,18,7
513,2017-10-13,validation,1,120,2,2
513,2017-10-21,validation,1,120,23,10
513,2017-10-22,validation,1,120,5,2
513,2017-10-24,validation,1,120,9,2
513,2017-10-29,validation,1,120,11,7
513,2017-11-05,test,1,120,6,5
513,2017-11-08,test,1,120,13,7
513,2017-11-09,test,1,120,8,3
513,2017-11-15,test,1,120,16,12
513,2017-11-21,test,1,120,13,6
513,2017-11-23,test,1,120,6,1
513,2017-11-28,test,1,120,18,12
513,2017-12-06,test,1,120,6,2
513,2017-12-13,test,1,120,27,15
513,2017-12-15,test,1,120,10,5
513,2017-12-22,test,1,120,12,7
513,2017-12-27,test,1,120,20,10
518,2017-04-03,train,1,116,5,3
518,2017-04-13,train,1,120,11,1
518,2017-04-21,train,1,120,6,1
518,2017-04-27,train,1,120,2,0
518,2017-05-03,train,1,120,6,3
518,2017-05-18,train,1,120,10,5
518,2017-05-26,train,1,120,3,2
518,2017-06-01,train,1,120,3,1
518,2017-06-10,train,1,120,6,1
518,2017-07-01,train,1,120,64,12
518,2017-07-08,train,1,120,20,9
518,2017-07-18,train,1,120,10,2
518,2017-07-22,train,1,120,16,5
518,2017-08-08,train,1,120,4,1
518,2017-08-23,train,1,120,2,2
518,2017-09-03,train,1,120,3,1
518,2017-09-16,train,1,120,7,1
518,2017-10-01,validation,1,120,14,6
518,2017-10-03,validation,1,120,6,2
518,2017-10-09,validation,1,120,30,7
518,2017-10-12,validation,1,120,5,0
518,2017-10-13,validation,1,120,9,4
518,2017-10-15,validation,1,120,54,15
518,2017-10-20,validation,1,120,3,2
518,2017-10-31,validation,1,120,4,0
518,2017-11-04,test,1,120,13,2
518,2017-11-08,test,1,120,2,0
518,2017-11-12,test,1,120,7,3
518,2017-11-13,test,1,120,11,2
518,2017-11-15,test,1,120,1,0
518,2017-11-18,test,1,120,20,9
518,2017-11-21,test,1,120,36,3
518,2017-11-22,test,1,120,3,0
518,2017-11-23,test,1,120,7,0
518,2017-11-28,test,1,120,2,0
518,2017-12-05,test,1,120,2,0
518,2017-12-07,test,1,120,10,3
518,2017-12-12,test,1,120,1,1
518,2017-12-23,test,1,120,22,10
518,2017-12-31,test,1,120,20,6
520,2017-04-16,train,1,76,11,5
520,2017-05-15,train,1,86,3,1
