household_id,shopping_days,receipts,sales_value,average_day_value,first_date,last_date
2151,5,5,91.11,18.222,2017-08-02,2017-11-22
2152,15,15,90.47,6.031333333333333,2017-03-16,2017-12-09
2153,26,29,724.84,27.87846153846154,2017-01-16,2017-12-31
2154,88,101,2125.1,24.148863636363636,2017-01-09,2017-12-31
2155,5,5,94.10000000000001,18.82,2017-06-03,2017-10-23
2156,51,63,3575.97,70.1170588235294,2017-01-07,2017-12-17
2157,5,5,197.57,39.513999999999996,2017-01-21,2017-11-10
2158,54,70,1784.2,33.040740740740745,2017-01-02,2017-12-30
2159,52,71,1310.48,25.201538461538462,2017-01-04,2017-12-29
216,62,72,1731.07,27.92048387096774,2017-01-10,2017-12-26
2160,37,37,469.15,12.67972972972973,2017-02-07,2017-12-23
2161,17,17,915.2,53.83529411764706,2017-03-13,2017-12-27
2162,82,115,8994.04,109.68341463414635,2017-01-09,2017-12-31
2163,10,10,275.38,27.538,2017-01-05,2017-12-13
2164,12,12,554.24,46.18666666666667,2017-01-10,2017-04-26
2165,10,10,179.31,17.931,2017-03-02,2017-12-23
2166,5,5,19.13,3.8259999999999996,2017-03-09,2017-08-11
2167,31,32,700.22,22.587741935483873,2017-01-02,2017-10-16
2168,100,105,2909.33,29.0933,2017-01-05,2017-12-31
2169,21,25,516.27,24.584285714285713,2017-01-12,2017-12-09
217,28,33,1283.24,45.83,2017-01-02,2017-12-27
2170,143,164,3471.18,24.27398601398601,2017-01-01,2017-12-31
2171,60,66,2553.75,42.5625,2017-01-10,2017-12-30
2172,64,68,1681.6200000000001,26.275312500000002,2017-01-16,2017-12-31
2173,55,65,1720.58,31.283272727272728,2017-01-06,2017-12-31
2174,18,21,309.98,17.221111111111114,2017-01-10,2017-12-27
2175,11,12,377.38,34.307272727272725,2017-01-15,2017-12-30
2176,61,83,1392.01,22.81983606557377,2017-01-01,2017-10-25
2177,2,2,42.24,21.12,2017-10-01,2017-11-20
2178,95,112,2548.11,26.82221052631579,2017-01-03,2017-11-22
2179,26,26,802.32,30.85846153846154,2017-02-04,2017-12-23
218,85,101,5706.09,67.1304705882353,2017-01-01,2017-12-31
2180,17,25,503.11,29.59470588235294,2017-02-28,2017-12-10
2181,38,43,2410.13,63.42447368421053,2017-01-05,2017-12-28
2182,38,39,577.23,15.190263157894737,2017-01-01,2017-12-23
2183,98,119,2920.9700000000003,29.805816326530614,2017-01-13,2017-12-30
2184,83,95,1854.29,22.340843373493975,2017-01-01,2017-12-23
2185,35,37,3342.58,95.50228571428572,2017-01-06,2017-12-23
2186,71,80,3476.49,48.96464788732394,2017-01-15,2017-12-21
2187,21,23,1176.08,56.00380952380952,2017-01-06,2017-12-12
2188,83,87,2673.59,32.211927710843376,2017-01-03,2017-12-30
2189,52,62,904.42,17.392692307692307,2017-01-08,2017-12-29
219,123,137,6817.13,55.42382113821138,2017-01-02,2017-12-30
2190,119,141,5831.64,49.00537815126051,2017-01-02,2017-12-31
2191,8,8,589.41,73.67625,2017-01-29,2017-11-21
2192,11,11,90.4,8.218181818181819,2017-04-23,2017-12-03
2193,53,67,4727.0,89.18867924528301,2017-01-02,2017-12-31
2194,162,211,3939.21,24.316111111111113,2017-01-01,2017-12-31
2195,42,46,653.1,15.55,2017-01-15,2017-12-31
2196,37,37,571.95,15.45810810810811,2017-01-12,2017-12-29
2197,15,15,149.77,9.984666666666667,2017-02-18,2017-12-19
2198,144,248,4279.43,29.71826388888889,2017-01-15,2017-12-31
2199,78,86,3118.71,39.98346153846154,2017-01-05,2017-12-26
22,68,79,3453.31,50.78397058823529,2017-01-06,2017-12-31
220,37,45,1494.25,40.38513513513514,2017-01-09,2017-12-18
2200,96,105,4309.47,44.8903125,2017-01-05,2017-12-29
2202,7,7,176.92000000000002,25.274285714285718,2017-02-19,2017-12-04
2203,43,51,2643.25,61.47093023255814,2017-01-09,2017-11-28
2204,80,98,1284.9,16.06125,2017-01-04,2017-12-31
2205,29,29,611.62,21.090344827586208,2017-01-02,2017-12-08
2206,25,25,259.19,10.3676,2017-01-02,2017-12-01
2207,118,210,3313.45,28.08008474576271,2017-01-09,2017-12-28
2208,67,75,4044.57,60.36671641791045,2017-01-03,2017-12-24
2209,108,129,3414.12,31.612222222222222,2017-01-03,2017-12-31
221,46,52,1802.84,39.192173913043476,2017-01-08,2017-12-29
2210,25,26,1565.67,62.6268,2017-01-02,2017-12-30
2211,45,46,1318.08,29.290666666666667,2017-01-21,2017-12-31
2212,29,29,136.94,4.722068965517241,2017-01-15,2017-06-29
2213,17,17,542.74,31.925882352941176,2017-01-15,2017-12-23
2214,8,9,201.91,25.23875,2017-01-28,2017-12-22
2215,71,72,1479.6000000000001,20.839436619718313,2017-01-07,2017-12-20
2216,24,24,337.73,14.072083333333333,2017-01-06,2017-12-30
2217,104,114,2210.16,21.25153846153846,2017-01-02,2017-12-31
2218,10,10,439.43,43.943,2017-01-21,2017-12-27
2219,6,6,170.96,28.493333333333336,2017-01-26,2017-10-12
222,48,49,2141.89,44.62270833333333,2017-01-09,2017-12-28
2220,3,3,26.73,8.91,2017-02-13,2017-12-26
2221,70,72,1391.29,19.87557142857143,2017-01-01,2017-12-29
2222,26,26,1984.1000000000001,76.31153846153846,2017-01-01,2017-12-18
2223,22,30,305.11,13.868636363636364,2017-01-03,2017-12-27
2224,56,57,2061.77,36.817321428571425,2017-01-10,2017-12-30
2225,52,57,1865.98,35.88423076923077,2017-01-04,2017-12-28
2226,250,491,7067.38,28.26952,2017-01-02,2017-12-10
2227,86,101,2933.96,34.11581395348837,2017-01-02,2017-12-24
2228,66,88,2810.4700000000003,42.58287878787879,2017-01-08,2017-08-05
2229,35,36,1554.72,44.42057142857143,2017-01-25,2017-12-28
223,39,43,1179.17,30.235128205128206,2017-01-03,2017-12-31
2230,19,22,713.39,37.54684210526316,2017-01-08,2017-12-11
2231,35,36,1765.3700000000001,50.43914285714286,2017-01-12,2017-12-19
2232,22,23,656.07,29.82136363636364,2017-01-18,2017-12-19
2233,118,141,4793.28,40.62101694915254,2017-01-01,2017-12-31
2234,94,105,4437.78,47.21042553191489,2017-01-08,2017-12-31
2235,57,61,2519.71,44.20543859649123,2017-01-05,2017-12-29
2236,111,126,1815.42,16.355135135135136,2017-01-02,2017-12-17
2237,81,93,3047.26,37.620493827160495,2017-01-11,2017-12-31
2238,104,134,1915.52,18.41846153846154,2017-01-09,2017-12-31
2239,21,31,1344.16,64.00761904761904,2017-01-23,2017-12-06
224,37,41,1259.27,34.034324324324324,2017-01-15,2017-12-27
2240,78,110,2647.97,33.94833333333333,2017-01-16,2017-12-31
2241,44,50,1033.3600000000001,23.485454545454548,2017-01-01,2017-12-26
2242,26,28,459.61,17.677307692307693,2017-01-22,2017-12-24
2243,30,31,3088.16,102.93866666666666,2017-01-16,2017-12-18
2244,116,173,2644.31,22.795775862068965,2017-01-01,2017-12-30
2245,72,101,2415.9,33.55416666666667,2017-01-01,2017-12-27
2246,3,3,187.35,62.449999999999996,2017-04-18,2017-06-17
2247,37,43,1752.96,47.3772972972973,2017-01-12,2017-12-31
2248,18,18,573.4,31.855555555555554,2017-02-12,2017-12-09
2249,1,1,139.68,139.68,2017-01-21,2017-01-21
225,16,17,308.83,19.301875,2017-01-19,2017-12-12
2250,32,37,1551.88,48.49625,2017-01-06,2017-12-21
2251,12,14,1080.3,90.02499999999999,2017-02-15,2017-12-23
2252,144,233,6246.77,43.38034722222223,2017-01-06,2017-12-31
2253,8,8,115.75,14.46875,2017-04-05,2017-11-18
2254,47,57,696.2,14.812765957446809,2017-01-06,2017-10-12
2255,10,10,208.34,20.834,2017-01-28,2017-12-31
2256,19,21,1048.07,55.16157894736842,2017-01-12,2017-11-30
2257,31,32,411.63,13.278387096774193,2017-01-01,2017-12-18
2258,24,24,818.49,34.10375,2017-01-05,2017-12-08
226,8,8,228.23,28.52875,2017-01-04,2017-12-18
2260,51,57,2789.55,54.69705882352942,2017-01-06,2017-12-28
2261,141,279,8424.64,59.749219858156025,2017-01-01,2017-12-30
2262,64,66,725.64,11.338125,2017-01-09,2017-12-31
2263,123,155,2034.31,16.53910569105691,2017-01-03,2017-12-29
2264,160,188,9890.74,61.817125,2017-01-02,2017-12-24
2266,89,101,5717.36,64.24,2017-01-08,2017-12-31
2267,29,32,1001.7,34.54137931034483,2017-02-01,2017-12-27
2268,9,9,251.33,27.925555555555558,2017-01-21,2017-11-04
2269,108,128,2026.77,18.766388888888887,2017-01-02,2017-12-31
227,79,83,776.47,9.82873417721519,2017-01-01,2017-12-31
2270,133,182,2719.25,20.445488721804512,2017-01-01,2017-12-30
2271,33,34,270.06,8.183636363636364,2017-01-02,2017-11-01
2272,46,55,1614.25,35.09239130434783,2017-06-18,2017-12-24
2273,24,26,733.08,30.545,2017-01-03,2017-12-10
2274,28,31,3809.68,136.06,2017-01-04,2017-12-31
2275,78,87,1747.44,22.403076923076924,2017-01-13,2017-12-31
2276,21,23,680.41,32.40047619047619,2017-01-04,2017-12-19
2277,68,85,2476.23,36.41514705882353,2017-01-02,2017-12-15
2278,26,28,593.76,22.836923076923078,2017-01-13,2017-12-30
2279,38,39,696.03,18.31657894736842,2017-02-12,2017-12-31
228,41,45,1709.3899999999999,41.69243902439024,2017-01-21,2017-12-17
2280,97,148,7387.96,76.16453608247423,2017-01-04,2017-12-29
2281,67,79,3541.77,52.86223880597015,2017-02-13,2017-12-28
2282,41,43,584.45,14.254878048780489,2017-01-03,2017-12-26
2283,11,11,789.99,71.81727272727272,2017-07-19,2017-12-21
2284,136,168,10176.41,74.82654411764706,2017-01-01,2017-12-31
2285,37,41,1285.53,34.744054054054054,2017-01-02,2017-12-28
2286,9,9,291.43,32.38111111111111,2017-01-19,2017-12-07
2287,18,18,462.64,25.702222222222222,2017-05-06,2017-12-19
2288,40,49,907.4300000000001,22.685750000000002,2017-01-02,2017-12-24
2289,52,53,1446.53,27.817884615384614,2017-01-02,2017-12-30
229,25,27,599.14,23.9656,2017-01-02,2017-11-17
2290,35,44,576.51,16.471714285714285,2017-01-09,2017-12-29
2291,36,37,340.46,9.45722222222222,2017-02-12,2017-12-23
2292,71,88,1061.68,14.95323943661972,2017-07-09,2017-12-28
2293,22,28,1732.81,78.76409090909091,2017-02-13,2017-11-24
2294,64,72,3173.13,49.58015625,2017-01-01,2017-12-26
2295,40,50,3983.5099999999998,99.58775,2017-01-09,2017-12-24
2296,135,150,8183.49,60.61844444444444,2017-01-01,2017-12-31
2297,28,30,471.2,16.82857142857143,2017-01-30,2017-12-21
2298,48,51,1710.3999999999999,35.63333333333333,2017-01-08,2017-12-29
2299,31,34,1165.33,37.59129032258064,2017-01-05,2017-12-03
23,59,67,1487.98,25.22,2017-01-01,2017-12-31
230,91,106,2722.68,29.91956043956044,2017-01-01,2017-12-30
2300,70,73,3046.04,43.514857142857146,2017-01-02,2017-12-17
2301,61,77,2159.26,35.397704918032794,2017-01-01,2017-12-09
2302,40,40,1072.6200000000001,26.815500000000004,2017-01-06,2017-12-28
2303,38,42,1326.55,34.90921052631579,2017-01-04,2017-12-29
2304,7,7,38.76,5.5371428571428565,2017-02-19,2017-10-17
2305,54,56,3043.47,56.36055555555555,2017-01-08,2017-12-23
2306,1,1,11.6,11.6,2017-02-26,2017-02-26
2307,95,102,3675.48,38.689263157894736,2017-01-02,2017-12-29
2308,18,19,429.96,23.886666666666667,2017-04-05,2017-10-02
2309,10,11,249.04,24.904,2017-01-09,2017-12-18
231,1,1,7.5,7.5,2017-06-18,2017-06-18
2310,43,48,1005.04,23.37302325581395,2017-01-01,2017-12-19
2311,24,26,968.21,40.342083333333335,2017-01-23,2017-12-07
2312,166,183,8068.24,48.603855421686745,2017-01-01,2017-12-22
2313,5,5,58.98,11.796,2017-01-08,2017-11-22
2314,50,50,2863.77,57.2754,2017-01-02,2017-12-31
2316,9,9,198.05,22.005555555555556,2017-01-05,2017-10-20
2317,75,83,7771.54,103.62053333333333,2017-01-03,2017-12-28
2318,114,155,4637.79,40.68236842105263,2017-01-03,2017-12-04
2319,22,24,680.8100000000001,30.945909090909094,2017-02-08,2017-12-23
232,123,213,5919.22,48.123739837398375,2017-01-01,2017-12-27
2320,19,20,330.49,17.39421052631579,2017-01-17,2017-12-16
2321,9,9,160.14,17.793333333333333,2017-07-07,2017-11-26
2322,139,178,13187.54,94.87438848920864,2017-01-02,2017-12-30
2323,19,19,424.43,22.338421052631578,2017-01-03,2017-12-12
2324,75,79,1817.34,24.231199999999998,2017-01-14,2017-12-30
2326,32,37,960.37,30.0115625,2017-01-14,2017-12-22
2327,15,20,725.49,48.366,2017-01-01,2017-12-09
2328,76,79,6878.14,90.50184210526317,2017-01-01,2017-12-27
2329,38,40,982.44,25.853684210526318,2017-01-01,2017-10-24
233,8,9,281.69,35.21125,2017-03-04,2017-12-28
2330,38,43,3340.24,87.90105263157893,2017-01-09,2017-12-31
2331,49,54,3063.42,62.51877551020408,2017-01-04,2017-12-26
2332,10,11,201.05,20.105,2017-03-05,2017-12-11
2333,6,6,31.14,5.19,2017-02-01,2017-12-22
2334,154,187,7037.56,45.69844155844156,2017-01-01,2017-12-28
2335,29,33,1348.22,46.490344827586206,2017-01-08,2017-12-30
2336,41,45,1102.23,26.883658536585365,2017-01-12,2017-12-20
2337,277,778,6921.86,24.9886642599278,2017-01-01,2017-12-31
2338,44,48,1495.97,33.99931818181818,2017-01-05,2017-12-22
234,4,5,54.989999999999995,13.747499999999999,2017-07-04,2017-09-10
2340,73,89,1832.32,25.10027397260274,2017-01-16,2017-12-14
2341,133,176,3347.06,25.165864661654133,2017-01-01,2017-12-26
2342,100,122,3388.23,33.8823,2017-01-13,2017-12-31
2343,107,134,2681.88,25.064299065420563,2017-01-03,2017-12-31
2344,33,35,1366.01,41.39424242424242,2017-01-01,2017-12-29
2345,45,52,2291.48,50.92177777777778,2017-01-08,2017-12-31
2346,15,15,689.68,45.97866666666666,2017-01-03,2017-12-21
2347,53,63,2321.51,43.80207547169812,2017-01-17,2017-12-27
2348,1,1,49.78,49.78,2017-12-12,2017-12-12
2349,35,39,1121.1,32.03142857142857,2017-02-01,2017-12-26
235,85,94,5540.83,65.18623529411765,2017-01-01,2017-12-30
2350,16,20,776.29,48.518125,2017-01-07,2017-07-08
2351,148,190,9934.21,67.12304054054053,2017-01-03,2017-12-30
2352,32,34,863.97,26.9990625,2017-01-21,2017-12-11
2353,7,7,247.74,35.39142857142857,2017-02-08,2017-11-20
2354,46,47,2939.84,63.90956521739131,2017-01-02,2017-12-28
2355,9,9,64.81,7.2011111111111115,2017-02-27,2017-11-17
2356,30,33,580.86,19.362000000000002,2017-01-03,2017-11-29
2357,15,17,117.56,7.8373333333333335,2017-01-02,2017-12-01
2358,41,42,1393.95,33.99878048780488,2017-01-24,2017-12-27
2359,91,122,1846.79,20.294395604395604,2017-01-01,2017-12-24
236,15,15,414.8,27.653333333333332,2017-02-09,2017-12-30
2360,153,184,5301.9800000000005,34.65346405228758,2017-01-01,2017-12-30
2361,55,58,3005.51,54.64563636363637,2017-01-15,2017-12-23
2362,15,15,166.21,11.080666666666668,2017-01-02,2017-12-31
2363,26,27,520.04,20.00153846153846,2017-01-22,2017-12-23
2364,69,70,4576.99,66.3331884057971,2017-01-08,2017-12-27
2366,89,115,3624.18,40.72112359550562,2017-01-01,2017-12-30
2367,77,92,2783.2400000000002,36.14597402597403,2017-01-01,2017-12-23
2368,18,19,965.28,53.626666666666665,2017-01-02,2017-12-31
2369,47,50,1814.97,38.61638297872341,2017-01-04,2017-12-31
237,2,2,17.22,8.61,2017-03-24,2017-07-02
2370,87,99,3165.77,36.388160919540226,2017-01-05,2017-12-26
2371,42,45,836.7,19.92142857142857,2017-01-04,2017-12-07
2372,41,46,2097.73,51.164146341463415,2017-01-04,2017-12-23
2373,67,91,1957.04,29.20955223880597,2017-01-27,2017-10-28
2374,44,46,3954.76,89.8809090909091,2017-01-21,2017-12-28
2375,78,94,2210.3,28.33717948717949,2017-01-16,2017-12-29
2376,92,118,2419.79,26.302065217391306,2017-01-02,2017-12-31
2377,40,46,683.53,17.08825,2017-02-11,2017-12-29
2378,104,107,6434.79,61.87298076923077,2017-01-07,2017-12-29
2379,27,27,663.03,24.556666666666665,2017-01-03,2017-12-18
238,14,15,295.05,21.075,2017-01-06,2017-12-24
2380,105,126,3657.57,34.834,2017-01-02,2017-12-29
2381,45,47,1166.12,25.913777777777774,2017-01-03,2017-12-30
2382,23,24,526.58,22.894782608695653,2017-01-03,2017-11-14
2383,6,9,212.71,35.45166666666667,2017-01-12,2017-12-31
2384,5,5,128.57000000000002,25.714000000000006,2017-02-07,2017-06-08
2385,158,267,5048.93,31.955253164556964,2017-01-02,2017-12-16
2386,24,24,700.1700000000001,29.173750000000002,2017-01-04,2017-12-28
2387,10,15,413.93,41.393,2017-01-31,2017-12-14
2388,30,42,1077.71,35.92366666666667,2017-01-01,2017-12-10
2389,26,39,807.3000000000001,31.050000000000004,2017-01-07,2017-12-27
239,128,140,2397.41,18.729765625,2017-01-01,2017-12-28
2390,27,29,550.7,20.3962962962963,2017-01-02,2017-12-06
2391,24,24,290.55,12.106250000000001,2017-03-26,2017-11-19
2392,18,23,1003.91,55.772777777777776,2017-02-13,2017-12-19
2393,35,37,2509.36,71.696,2017-01-08,2017-12-31
2394,34,38,698.5600000000001,20.545882352941177,2017-01-06,2017-12-13
2395,106,127,2662.64,25.119245283018866,2017-01-02,2017-12-27
2396,7,7,286.15000000000003,40.87857142857143,2017-01-17,2017-12-24
2397,27,30,898.87,33.29148148148148,2017-07-29,2017-11-28
2398,40,44,1185.28,29.631999999999998,2017-04-08,2017-12-27
2399,3,3,40.85,13.616666666666667,2017-03-08,2017-06-12
24,18,18,349.76,19.43111111111111,2017-01-17,2017-12-30
240,1,1,4.49,4.49,2017-05-30,2017-05-30
2400,131,256,9733.54,74.30183206106871,2017-01-02,2017-12-30
2401,39,44,548.46,14.063076923076924,2017-01-15,2017-12-18
2402,24,27,893.0500000000001,37.21041666666667,2017-01-19,2017-12-14
2403,6,6,80.8,13.466666666666667,2017-03-29,2017-11-14
2404,9,10,295.24,32.80444444444444,2017-09-27,2017-12-29
2405,77,95,2282.73,29.645844155844156,2017-01-06,2017-12-23
2406,79,87,2877.3,36.42151898734178,2017-01-13,2017-12-31
2407,93,109,4335.83,46.62182795698924,2017-01-08,2017-12-28
2408,17,18,1381.48,81.26352941176471,2017-01-11,2017-12-31
2409,1,1,77.78,77.78,2017-08-01,2017-08-01
241,8,8,99.18,12.3975,2017-02-08,2017-11-16
2410,34,34,1593.74,46.87470588235294,2017-01-10,2017-12-31
2411,40,43,1226.65,30.66625,2017-01-02,2017-10-27
2412,131,159,8274.91,63.16725190839694,2017-01-06,2017-12-28
2413,11,11,159.04999999999998,14.459090909090907,2017-01-15,2017-11-30
2414,4,4,152.68,38.17,2017-02-15,2017-11-12
2415,23,24,401.61,17.461304347826086,2017-01-03,2017-12-31
2416,67,71,2606.5,38.90298507462686,2017-01-02,2017-12-26
2417,4,4,88.33,22.0825,2017-01-15,2017-05-20
2418,72,77,1057.08,14.681666666666665,2017-01-06,2017-12-30
2419,31,32,508.82,16.413548387096775,2017-01-07,2017-11-16
242,38,38,2526.86,66.49631578947368,2017-01-08,2017-12-29
2420,36,52,2788.85,77.46805555555555,2017-01-07,2017-12-31
2421,41,43,4086.9500000000003,99.68170731707318,2017-01-09,2017-12-31
2422,2,2,130.7,65.35,2017-05-22,2017-06-06
2423,21,26,1606.31,76.49095238095238,2017-01-04,2017-12-05
2424,57,60,2278.13,39.96719298245614,2017-01-07,2017-12-23
2425,41,47,1538.01,37.51243902439025,2017-01-03,2017-12-23
2426,64,72,1524.23,23.81609375,2017-01-06,2017-12-22
2427,168,209,5076.65,30.21815476190476,2017-01-03,2017-12-31
2428,12,13,208.18,17.348333333333333,2017-02-01,2017-12-11
2429,29,34,883.96,30.481379310344828,2017-01-16,2017-11-27
243,111,138,4655.36,41.94018018018018,2017-01-04,2017-12-27
2430,32,32,1087.74,33.991875,2017-01-03,2017-12-24
2431,20,20,508.96,25.448,2017-01-23,2017-12-20
2432,145,188,3768.44,25.989241379310347,2017-01-03,2017-12-28
2433,22,23,487.06,22.13909090909091,2017-02-01,2017-11-30
2434,13,14,548.92,42.22461538461538,2017-01-31,2017-12-15
2435,24,31,2149.28,89.55333333333334,2017-01-28,2017-12-30
2436,5,6,230.42,46.083999999999996,2017-02-19,2017-11-08
2437,36,37,2635.03,73.19527777777779,2017-01-02,2017-12-14
2438,93,103,1480.01,15.914086021505376,2017-01-03,2017-12-29
2439,31,31,264.46,8.530967741935482,2017-01-09,2017-12-07
244,22,22,896.02,40.72818181818182,2017-01-18,2017-12-24
2440,63,79,1506.32,23.90984126984127,2017-01-02,2017-12-28
2441,54,55,655.37,12.136481481481482,2017-01-07,2017-12-27
2442,23,24,359.57,15.633478260869564,2017-01-02,2017-12-24
2443,58,67,1532.09,26.415344827586207,2017-01-02,2017-06-18
2445,74,89,3600.45,48.65472972972973,2017-01-01,2017-12-31
2446,84,106,3637.33,43.30154761904762,2017-01-01,2017-12-30
2447,56,61,3452.61,61.65375,2017-01-04,2017-12-27
2448,90,101,4238.47,47.09411111111111,2017-01-03,2017-12-31
2449,127,147,5414.15,42.63110236220472,2017-01-01,2017-12-26
245,25,29,916.64,36.6656,2017-01-01,2017-12-29
2450,40,44,1416.31,35.40775,2017-01-03,2017-12-24
2451,103,113,5052.28,49.05126213592233,2017-01-03,2017-12-29
2452,52,68,1637.72,31.494615384615386,2017-01-01,2017-12-31
2453,61,65,2295.91,37.637868852459015,2017-01-06,2017-12-31
2454,20,22,308.88,15.443999999999999,2017-03-09,2017-12-21
2455,63,69,3778.0,59.96825396825397,2017-01-03,2017-12-22
2456,38,44,746.83,19.65342105263158,2017-01-01,2017-12-19
2457,40,42,805.57,20.13925,2017-01-02,2017-12-22
2458,17,19,423.54,24.914117647058823,2017-01-03,2017-12-31
2459,241,490,9947.03,41.27398340248963,2017-01-02,2017-12-30
246,23,25,391.38,17.016521739130436,2017-01-02,2017-12-29
2460,20,20,731.1899999999999,36.5595,2017-01-04,2017-12-22
2461,8,8,429.48,53.685,2017-03-30,2017-12-19
2462,97,110,6261.78,64.55443298969072,2017-01-04,2017-12-31
2463,4,6,123.44,30.86,2017-01-06,2017-07-30
2464,26,30,697.44,26.824615384615388,2017-01-22,2017-11-26
2465,75,86,1006.22,13.416266666666667,2017-01-03,2017-12-31
2466,62,68,1978.91,31.91790322580645,2017-01-01,2017-12-29
2467,177,241,8381.66,47.35401129943503,2017-01-01,2017-12-31
2468,51,60,1683.39,33.00764705882353,2017-03-03,2017-12-29
2469,12,12,214.34,17.861666666666668,2017-02-10,2017-12-29
247,36,43,913.11,25.364166666666666,2017-01-09,2017-12-23
2470,43,44,458.56,10.664186046511627,2017-01-01,2017-12-11
2471,21,26,426.05,20.288095238095238,2017-01-20,2017-12-30
2472,23,28,914.9200000000001,39.77913043478261,2017-01-09,2017-12-24
2473,3,5,127.19999999999999,42.4,2017-02-25,2017-11-15
2474,23,23,222.85,9.689130434782609,2017-01-07,2017-12-30
2475,74,79,3345.55,45.21013513513514,2017-01-15,2017-12-31
2476,11,12,379.53,34.50272727272727,2017-01-11,2017-07-16
2477,13,14,816.37,62.79769230769231,2017-02-14,2017-12-15
2478,64,69,1375.29,21.48890625,2017-01-04,2017-12-23
2479,74,79,8388.11,113.35283783783784,2017-01-03,2017-12-31
248,33,37,2923.89,88.60272727272726,2017-01-08,2017-12-27
2480,16,16,782.57,48.910625,2017-03-22,2017-09-17
2481,81,87,3037.79,37.50358024691358,2017-01-02,2017-12-30
2482,18,24,669.16,37.175555555555555,2017-01-12,2017-12-22
2483,58,62,949.38,16.368620689655174,2017-02-19,2017-12-31
2484,58,77,4473.95,77.13706896551724,2017-01-11,2017-12-22
2485,39,42,676.24,17.33948717948718,2017-01-01,2017-12-13
2486,51,62,2372.86,46.52666666666667,2017-01-17,2017-12-30
2487,13,15,375.64,28.895384615384614,2017-01-09,2017-10-06
2488,64,71,3778.64,59.04125,2017-01-01,2017-12-30
2489,76,86,6194.4800000000005,81.50631578947369,2017-01-06,2017-12-27
249,76,92,1910.01,25.13171052631579,2017-01-07,2017-12-24
2490,16,17,296.16,18.51,2017-02-02,2017-12-27
2491,26,32,323.96,12.459999999999999,2017-01-01,2017-10-13
2492,35,51,1387.07,39.63057142857143,2017-01-26,2017-12-12
2493,50,55,1164.48,23.2896,2017-01-03,2017-09-16
2494,23,25,1475.98,64.17304347826087,2017-01-06,2017-12-29
2495,14,15,173.29,12.377857142857142,2017-03-02,2017-12-26
2496,33,41,2743.84,83.14666666666668,2017-01-08,2017-12-16
2497,108,124,4190.33,38.79935185185185,2017-01-01,2017-12-30
2498,115,135,2278.44,19.812521739130435,2017-01-02,2017-12-27
2499,43,46,1926.51,44.80255813953488,2017-01-02,2017-12-23
25,51,55,1885.3200000000002,36.96705882352941,2017-01-07,2017-12-30
250,82,84,4156.46,50.68853658536585,2017-01-03,2017-12-28
2500,64,73,3655.93,57.12390625,2017-01-09,2017-12-31
251,39,44,1054.75,27.044871794871796,2017-01-06,2017-12-27
252,5,5,30.950000000000003,6.19,2017-01-27,2017-06-14
253,126,181,5300.0,42.06349206349206,2017-01-02,2017-12-24
254,22,23,255.19,11.599545454545455,2017-01-24,2017-12-27
255,9,9,292.23,32.47,2017-02-16,2017-12-24
256,53,55,5128.83,96.77037735849056,2017-01-07,2017-12-20
257,58,72,1628.94,28.085172413793103,2017-01-04,2017-12-26
258,101,115,1180.56,11.688712871287128,2017-01-03,2017-12-27
259,37,37,847.62,22.908648648648647,2017-01-02,2017-12-21
26,40,47,934.43,23.36075,2017-01-18,2017-12-23
260,13,14,241.5,18.576923076923077,2017-01-18,2017-12-18
261,17,17,438.62,25.801176470588235,2017-04-10,2017-09-09
262,76,83,2496.53,32.849078947368426,2017-01-05,2017-12-31
263,187,207,3709.51,19.836951871657757,2017-01-01,2017-12-31
264,34,36,1062.9,31.261764705882356,2017-01-07,2017-12-10
265,24,24,1566.11,65.25458333333333,2017-01-05,2017-11-18
266,22,24,1350.88,61.403636363636366,2017-01-08,2017-12-15
267,13,13,246.73999999999998,18.979999999999997,2017-04-12,2017-12-26
268,16,19,529.11,33.069375,2017-02-12,2017-12-16
269,26,31,805.5600000000001,30.983076923076926,2017-02-25,2017-12-24
27,268,284,4409.79,16.454440298507464,2017-01-01,2017-12-31
270,17,19,590.61,34.74176470588235,2017-03-03,2017-11-28
271,28,30,298.7,10.667857142857143,2017-01-03,2017-12-23
272,1,1,29.48,29.48,2017-06-22,2017-06-22
273,82,95,1810.18,22.07536585365854,2017-01-01,2017-12-31
274,7,8,92.4,13.200000000000001,2017-04-05,2017-12-12
275,146,198,3997.75,27.381849315068493,2017-01-05,2017-12-31
276,97,126,4359.46,44.94288659793814,2017-01-03,2017-12-31
277,10,11,588.16,58.815999999999995,2017-01-29,2017-12-23
278,39,39,908.54,23.295897435897434,2017-01-01,2017-12-10
279,33,42,1467.96,44.483636363636364,2017-01-06,2017-12-27
28,66,69,1212.42,18.37,2017-01-13,2017-12-23
280,58,69,1400.71,24.150172413793104,2017-01-05,2017-12-22
281,41,41,738.8100000000001,18.019756097560975,2017-01-02,2017-12-18
282,52,63,2339.34,44.987307692307695,2017-01-07,2017-12-30
283,47,49,3906.61,83.11936170212766,2017-01-21,2017-12-30
284,3,3,49.39,16.463333333333335,2017-02-28,2017-05-31
285,87,98,2149.74,24.70965517241379,2017-01-05,2017-12-31
286,21,26,744.38,35.446666666666665,2017-01-04,2017-12-21
287,124,159,2026.56,16.343225806451613,2017-01-01,2017-12-31
288,39,43,1404.24,36.00615384615384,2017-01-11,2017-12-19
